,Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha)
6071,117,2009,7,Maharashtra,Wardha,0.0,0.0,0.0,23.5,32.43,1380.0,5.0,2.42,484.0,0.0,0.0,0.0,1.1,1.23,1118.18,180.3,105.32,584.14,1.8,14.86,8255.56
6072,117,2010,7,Maharashtra,Wardha,0.0,0.0,0.0,29.5,49.01,1661.36,4.3,2.17,504.65,0.0,0.0,0.0,1.9,3.19,1550.9787499999998,139.9,129.905,1107.01,2.0,13.68,6840.0
6073,117,2011,7,Maharashtra,Wardha,0.0,0.0,0.0,23.1,34.43,1490.48,3.8,2.63,692.11,0.1,0.07,700.0,2.8,3.97,1417.86,176.11,129.905,878.14,3.7,24.43,6602.7
6074,117,2012,7,Maharashtra,Wardha,0.0,0.0,0.0,23.7,36.05,1521.1,4.8,4.32,900.0,0.0,0.0,0.0,2.8,3.93,1403.57,179.5,129.905,1072.92,2.1,18.02,8580.95
6075,117,2013,7,Maharashtra,Wardha,0.0,0.0,0.0,25.7,33.7,1311.28,6.5,2.9,446.15,0.5,0.5,1000.0,3.8,5.58,1468.42,184.7,122.36,662.48,3.2,18.75,5859.37
6076,117,2014,7,Maharashtra,Wardha,0.0,0.0,0.0,13.7,19.9,1452.55,6.4,2.8,437.5,1.0,1.0,1000.0,6.1,10.3,1550.9787499999998,160.4,77.3,481.92,3.1,20.18,6509.68
6077,117,2015,7,Maharashtra,Wardha,0.0,0.0,0.0,13.2,15.6,1181.82,6.5,3.0,461.54,0.3,0.3,1000.0,11.0,19.9,1550.9787499999998,150.8,81.37,539.59,3.1,21.47,6925.81
6078,117,2016,7,Maharashtra,Wardha,0.0,0.0,0.0,14.5,22.0,1517.24,5.5,2.9,527.27,0.13,0.2,1538.46,3.1,5.4,1550.9787499999998,0.0,0.0,0.0,3.02,18.02,5972.82
6079,117,2017,7,Maharashtra,Wardha,0.0,0.0,0.0,14.82,21.9,1478.13,6.5,3.9,600.0,0.23,0.1,442.48,1.59,1.91,1201.77,0.0,0.0,0.0,2.17,13.01,6000.92
6080,118,1966,7,Maharashtra,Nagpur,25.0,11.0,440.0,70.0,32.0,457.14,226.8,98.4,433.86,0.0,0.0,0.0,18.0,4.0,308.46875000000034,143.6,10.6,73.82,0.2,0.8,4000.0
6081,118,1967,7,Maharashtra,Nagpur,30.0,25.0,833.33,69.0,28.0,405.8,211.4,96.7,457.43,0.0,0.0,0.0,18.0,9.0,500.0,164.6,15.8,95.99,0.1,0.4,4000.0
6082,118,1968,7,Maharashtra,Nagpur,31.1,24.0,771.7,68.7,26.0,378.46,225.6,134.0,593.97,0.3,0.0,0.0,13.4,8.0,597.01,60.7,18.4,303.13,0.1,0.8,8000.0
6083,118,1969,7,Maharashtra,Nagpur,32.6,25.6,785.28,64.0,20.4,318.75,210.1,96.2,457.88,0.3,0.1,333.33,13.8,8.2,594.2,60.2,16.4,272.43,0.2,1.2,6000.0
6084,118,1970,7,Maharashtra,Nagpur,34.7,35.0,1008.65,62.6,26.9,429.71,203.9,42.3,207.45,0.5,0.1,200.0,13.7,6.8,496.35,58.0,14.3,246.55,0.1,0.6,6000.0
6085,118,1971,7,Maharashtra,Nagpur,36.6,22.4,612.02,63.7,34.9,547.88,208.0,55.6,267.31,0.4,0.1,250.0,14.8,7.3,493.24,57.6,16.1,279.51,0.1,0.6,6000.0
6086,118,1972,7,Maharashtra,Nagpur,34.0,10.8,317.65,59.9,21.2,353.92,201.0,74.8,372.14,0.3,0.1,333.33,16.5,4.4,308.46875000000034,67.3,15.8,234.77,0.1,0.6,6000.0
6087,118,1973,7,Maharashtra,Nagpur,38.0,34.4,905.26,70.8,36.9,521.19,212.6,92.0,432.74,0.4,0.1,250.0,14.7,7.2,489.8,67.6,16.6,245.56,0.1,0.7,7000.0
6088,118,1974,7,Maharashtra,Nagpur,37.9,31.6,833.77,66.7,43.8,656.67,213.0,163.4,767.14,0.4,0.1,250.0,14.9,10.8,724.83,75.2,23.7,315.16,0.1,0.7,7000.0
6089,118,1975,7,Maharashtra,Nagpur,42.0,54.9,1307.14,79.5,71.8,903.14,211.4,109.0,515.61,0.4,0.4,1000.0,12.2,11.1,909.84,65.8,21.7,329.79,0.1,0.7,7000.0
6090,118,1976,7,Maharashtra,Nagpur,41.6,44.6,1072.12,77.5,48.8,629.68,213.4,128.4,601.69,0.3,0.4,1333.33,14.4,6.5,451.39,66.6,15.4,231.23,0.1,0.8,8000.0
6091,118,1977,7,Maharashtra,Nagpur,43.6,57.1,1309.63,79.0,53.9,682.28,220.2,151.9,689.83,0.3,0.3,1000.0,13.6,12.0,882.35,63.8,25.1,393.42,0.2,1.7,8500.0
6092,118,1978,7,Maharashtra,Nagpur,44.7,58.8,1315.44,82.5,49.2,596.36,215.3,153.2,711.57,0.4,0.6,1500.0,14.3,6.4,447.55,68.6,19.7,287.17,0.3,2.4,8000.0
6093,118,1979,7,Maharashtra,Nagpur,42.1,48.9,1161.52,80.9,66.0,815.82,216.6,149.2,688.83,0.4,0.7,1750.0,12.9,11.1,860.47,66.6,24.7,370.87,0.2,1.8,9000.0
6094,118,1980,7,Maharashtra,Nagpur,42.6,61.5,1443.66,76.2,48.6,637.8,216.7,130.3,601.29,0.5,0.6,1200.0,12.7,9.8,771.65,62.1,15.0,241.55,0.2,2.2,11000.0
6095,118,1981,7,Maharashtra,Nagpur,42.4,63.1,1488.21,78.8,59.5,755.08,216.5,137.4,634.64,0.5,0.5,1000.0,12.1,8.0,661.16,60.3,12.2,202.32,0.2,1.7,8500.0
6096,118,1982,7,Maharashtra,Nagpur,36.9,40.6,1100.27,76.1,51.0,670.17,213.0,184.1,864.32,0.6,0.6,1000.0,12.8,7.2,562.5,60.4,19.0,314.57,0.2,1.3,6500.0
6097,118,1983,7,Maharashtra,Nagpur,38.5,51.2,1329.87,78.9,62.4,790.87,214.8,147.5,686.69,0.6,0.3,500.0,14.5,11.0,758.62,62.0,20.3,327.42,0.2,1.4,7000.0
6098,118,1984,7,Maharashtra,Nagpur,37.7,29.0,769.23,72.1,64.7,897.36,206.0,109.8,533.01,0.5,0.9,1800.0,17.1,8.2,479.53,65.9,17.2,261.0,0.2,2.0,10000.0
6099,118,1985,7,Maharashtra,Nagpur,39.7,65.4,1647.36,70.7,48.7,688.83,199.8,145.0,725.73,0.0,0.0,0.0,19.0,12.3,647.37,90.2,21.3,236.14,0.0,0.0,0.0
6100,118,1986,7,Maharashtra,Nagpur,41.0,58.0,1414.63,69.0,54.0,782.61,175.2,124.4,710.05,0.0,0.0,0.0,19.0,15.0,789.47,105.6,25.1,237.69,0.0,0.0,0.0
6101,118,1987,7,Maharashtra,Nagpur,36.0,32.0,888.89,57.0,41.0,719.3,183.5,154.4,841.42,0.0,0.0,0.0,22.0,16.0,727.27,117.1,40.4,345.0,0.0,0.0,0.0
6102,118,1988,7,Maharashtra,Nagpur,45.3,73.6,1624.72,57.8,57.5,994.81,164.6,143.6,872.42,0.0,0.0,0.0,27.0,21.2,785.19,125.4,69.9,557.42,0.3,2.1,7000.0
6103,118,1989,7,Maharashtra,Nagpur,38.1,42.6,1118.11,50.3,48.6,966.2,151.1,175.8,1163.47,0.0,0.0,0.0,25.1,19.9,792.83,131.9,78.7,596.66,0.3,2.1,7000.0
6104,118,1990,7,Maharashtra,Nagpur,38.1,38.4,1007.87,51.0,47.5,931.37,145.9,153.6,1052.78,0.6,0.0,0.0,22.4,12.8,571.43,156.0,102.3,655.77,0.4,3.11,7775.0
6105,118,1991,7,Maharashtra,Nagpur,39.1,40.1,1025.58,37.9,27.7,730.87,131.1,87.2,665.14,0.0,0.0,0.0,23.1,10.9,471.86,166.3,76.5,460.01,0.4,2.9,7250.0
6106,118,1992,7,Maharashtra,Nagpur,38.3,45.9,1198.43,40.7,37.8,928.75,122.9,119.1,969.08,0.0,0.0,0.0,20.6,13.4,650.49,183.8,117.5,639.28,0.3,2.18,7266.67
6107,118,1993,7,Maharashtra,Nagpur,36.8,51.7,1404.89,56.1,67.4,1201.43,117.7,115.1,977.91,0.0,0.0,0.0,19.9,19.8,994.97,193.575,129.905,1089.52,0.2,1.4,7000.0
6108,118,1994,7,Maharashtra,Nagpur,37.1,50.1,1350.4,56.6,79.2,1399.29,88.4,67.7,765.84,0.1,0.1,1000.0,14.9,11.9,798.66,193.575,129.905,721.45,0.7,5.4,7714.29
6109,118,1995,7,Maharashtra,Nagpur,38.6,51.3,1329.02,50.4,61.0,1210.32,90.1,104.9,1164.26,0.4,0.4,1000.0,15.9,19.8,1245.28,193.575,129.905,893.88,1.2,7.23,6025.0
6110,118,1996,7,Maharashtra,Nagpur,34.5,47.1,1365.22,50.6,60.2,1189.72,85.7,95.3,1112.02,0.4,0.4,1000.0,16.7,13.3,796.41,193.575,129.905,929.89,1.1,8.64,7854.55
6111,118,1997,7,Maharashtra,Nagpur,53.5,43.6,814.95,57.9,21.1,364.42,75.5,55.7,737.75,0.3,0.4,1333.33,14.9,13.0,872.48,193.575,129.905,663.14,0.85,3.36,3952.94
6112,118,1998,7,Maharashtra,Nagpur,29.2,40.3,1380.14,61.7,67.9,1100.49,76.0,67.4,886.84,0.0,0.0,0.0,14.0,12.7,907.14,193.575,129.905,883.89,0.6,5.64,9400.0
6113,118,1999,7,Maharashtra,Nagpur,37.7,42.2,1119.36,62.6,70.9,1132.59,69.8,52.6,753.58,0.3,0.26,866.67,12.8,9.9,773.44,193.575,129.905,900.78,0.7,6.19,8842.86
6114,118,2000,7,Maharashtra,Nagpur,37.7,37.4,992.04,32.4,33.4,1030.86,57.4,46.2,804.88,0.5,0.5,1000.0,10.7,6.7,626.17,193.575,129.905,759.32,0.9,7.12,7911.11
6115,118,2001,7,Maharashtra,Nagpur,42.7,55.1,1290.4,30.6,32.9,1075.16,57.7,43.0,745.23,0.4,1.0,2500.0,10.8,7.8,722.22,193.575,129.905,961.72,0.9,5.24,5822.22
6116,118,2002,7,Maharashtra,Nagpur,43.5,42.1,967.82,31.0,32.5,1048.39,52.5,46.4,883.81,0.4,0.8,2000.0,7.4,5.1,689.19,193.575,129.905,1052.9,1.3,4.9,3769.23
6117,118,2003,7,Maharashtra,Nagpur,44.9,65.3,1454.34,35.0,43.2,1234.29,52.7,45.8,869.07,0.4,0.9,2250.0,7.7,7.0,909.09,193.575,129.905,1240.14,0.9,5.29,5877.78
6118,118,2004,7,Maharashtra,Nagpur,43.3,41.6,960.74,31.8,34.7,1091.2,45.3,31.6,697.57,0.4,0.5,1250.0,6.9,3.6,521.74,193.575,129.905,723.15,0.4,2.96,7400.0
6119,118,2005,7,Maharashtra,Nagpur,45.8,62.9,1373.36,50.2,55.8,1111.55,43.6,33.4,766.06,0.4,0.7,1750.0,6.9,6.2,898.55,193.575,129.905,1029.74,0.0,0.0,0.0
6120,118,2006,7,Maharashtra,Nagpur,46.8,70.6,1508.55,63.9,74.2,1161.19,37.1,36.6,986.52,0.4,0.7,1750.0,6.7,6.5,970.15,193.575,129.905,1281.68,0.2,0.72,3600.0
6121,118,2007,7,Maharashtra,Nagpur,49.7,75.6,1521.13,67.2,97.8,1455.36,25.4,23.22,914.17,0.5,1.5,3000.0,7.2,6.62,919.44,193.575,129.905,1336.9,0.3,2.29,7633.33
6122,118,2008,7,Maharashtra,Nagpur,57.5,54.6,949.57,40.7,46.0,1130.22,19.4,15.2,783.51,0.6,0.9,1500.0,6.3,4.5,714.29,193.575,129.905,842.91,0.2,1.15,5750.0
6123,118,2009,7,Maharashtra,Nagpur,70.9,81.27,1146.26,57.0,76.73,1346.14,15.6,10.91,699.36,0.2,0.45,2250.0,6.1,5.11,837.7,193.575,129.905,768.79,0.2,1.41,7050.0
6124,118,2010,7,Maharashtra,Nagpur,71.5,70.3,983.22,75.2,115.73,1538.96,16.2,11.03,680.86,0.1,0.25,2500.0,4.5,4.02,893.33,193.575,129.905,1172.34,0.3,0.62,2066.67
6125,118,2011,7,Maharashtra,Nagpur,77.5,117.4,1514.84,79.0,116.41,1473.54,10.0,7.12,712.0,0.4,0.28,700.0,3.3,2.82,854.55,193.575,129.905,653.21,0.7,4.8,6857.14
6126,118,2012,7,Maharashtra,Nagpur,67.1,100.45,1497.02,80.2,124.79,1555.99,8.5,6.73,791.76,0.5,1.0,2000.0,2.9,3.9,1344.83,193.575,129.905,1003.34,0.3,2.21,7366.67
6127,118,2013,7,Maharashtra,Nagpur,77.8,105.2,1352.18,86.2,83.1,964.04,6.5,3.4,523.08,0.5,0.9,1800.0,2.9,2.06,710.34,193.575,96.1,419.47,0.3,2.0,6666.67
6128,118,2014,7,Maharashtra,Nagpur,78.8,95.5,1211.93,88.5,110.6,1249.72,5.0,2.7,540.0,0.6,0.8,1333.33,3.0,1.8,600.0,193.575,84.1,361.25,3.8,25.85,6802.63
6129,118,2015,7,Maharashtra,Nagpur,88.7,107.3,1209.7,92.6,93.9,1014.04,4.7,3.8,808.51,0.2,0.2,1000.0,3.9,4.24,1087.18,193.575,81.8,399.02,4.4,29.65,6738.64
6130,118,2016,7,Maharashtra,Nagpur,87.7,170.4,1942.99,135.9,232.6,1711.55,2.9,1.7,586.21,0.06,0.14,2187.5,4.3,6.7,1550.9787499999998,0.0,0.0,0.0,4.6,19.83,4311.81
6131,118,2017,7,Maharashtra,Nagpur,97.28,183.6,1887.43,135.2,244.4,1807.65,2.4,1.71,714.17,0.51,0.25,492.13,3.59,4.3,1197.1,0.0,0.0,0.0,4.27,22.19,5199.16
6132,119,1966,7,Maharashtra,Bhandara,268.0,158.0,589.55,32.0,10.0,312.5,41.0,18.2,443.9,1.1,0.6,545.45,1.0,0.4,400.0,90.8,5.5,60.57,0.6,3.0,5000.0
6133,119,1967,7,Maharashtra,Bhandara,271.0,247.0,911.44,33.0,7.0,212.12,40.3,12.7,315.14,1.0,0.6,600.0,1.0,0.5,500.0,101.8,4.1,40.28,0.4,2.1,5250.0
6134,119,1968,7,Maharashtra,Bhandara,271.1,259.0,955.37,33.1,15.0,453.17,38.1,14.0,367.45,1.1,0.6,545.45,0.9,1.0,1111.11,39.3,5.8,147.58,0.6,4.5,7500.0
6135,119,1969,7,Maharashtra,Bhandara,273.1,290.9,1065.18,33.9,12.8,377.58,38.6,13.2,341.97,1.1,0.4,363.64,1.0,0.6,600.0,41.3,7.6,184.02,0.7,5.0,7142.86
6136,119,1970,7,Maharashtra,Bhandara,285.3,346.2,1213.46,28.9,13.8,477.51,37.5,5.8,154.67,0.7,0.2,285.71,1.2,0.7,583.33,38.4,6.0,156.25,0.5,3.2,6400.0
6137,119,1971,7,Maharashtra,Bhandara,277.6,276.6,996.4,32.6,13.7,420.25,37.2,9.1,244.62,1.0,0.4,400.0,1.3,0.8,615.38,38.8,5.7,146.91,0.6,3.4,5666.67
6138,119,1972,7,Maharashtra,Bhandara,279.5,128.7,460.47,32.6,10.2,312.88,35.8,13.2,368.72,1.0,0.2,200.0,1.3,0.4,308.46875000000034,35.8,5.6,156.42,0.6,3.3,5500.0
6139,119,1973,7,Maharashtra,Bhandara,286.3,266.1,929.44,31.4,13.8,439.49,36.9,12.1,327.91,1.0,0.3,300.0,1.4,0.7,500.0,41.2,6.1,148.06,0.7,4.8,6857.14
6140,119,1974,7,Maharashtra,Bhandara,281.0,215.6,767.26,37.4,18.4,491.98,38.5,15.4,400.0,0.9,0.2,222.22,1.4,1.0,714.29,44.2,8.2,185.52,1.1,8.0,7272.73
6141,119,1975,7,Maharashtra,Bhandara,283.2,448.8,1584.75,41.1,29.6,720.19,37.7,12.2,323.61,1.0,0.8,800.0,1.5,1.4,933.33,48.5,8.1,167.01,0.8,6.0,7500.0
6142,119,1976,7,Maharashtra,Bhandara,288.7,325.5,1127.47,37.3,19.6,525.47,33.5,9.6,286.57,1.1,1.3,1181.82,1.4,0.6,428.57,47.8,5.2,108.79,0.8,3.2,4000.0
6143,119,1977,7,Maharashtra,Bhandara,295.7,403.2,1363.54,38.4,24.9,648.44,35.0,14.1,402.86,1.0,1.0,1000.0,1.2,1.0,833.33,46.4,7.7,165.95,0.7,2.5,3571.43
6144,119,1978,7,Maharashtra,Bhandara,298.1,365.4,1225.76,37.5,15.7,418.67,34.7,11.3,325.65,1.0,1.3,1300.0,1.4,0.6,428.57,47.7,6.4,134.17,0.8,3.9,4875.0
6145,119,1979,7,Maharashtra,Bhandara,286.2,260.0,908.46,28.5,15.0,526.32,32.5,14.1,433.85,1.0,1.2,1200.0,1.3,1.0,769.23,45.6,5.0,109.65,0.6,3.0,5000.0
6146,119,1980,7,Maharashtra,Bhandara,298.0,426.7,1431.88,30.6,20.5,669.93,32.7,15.3,467.89,1.0,1.2,1200.0,1.2,0.9,750.0,39.9,5.7,142.86,0.7,3.6,5142.86
6147,119,1981,7,Maharashtra,Bhandara,229.6,403.5,1757.4,30.3,18.9,623.76,31.3,17.7,565.5,1.0,1.1,1100.0,1.2,0.7,583.33,39.9,3.8,95.24,0.7,6.0,8571.43
6148,119,1982,7,Maharashtra,Bhandara,290.6,254.2,874.74,28.8,18.1,628.47,31.4,16.2,515.92,0.5,0.5,1000.0,1.2,0.7,583.33,39.6,5.1,128.79,0.7,4.6,6571.43
6149,119,1983,7,Maharashtra,Bhandara,303.6,468.8,1544.14,30.4,21.7,713.82,30.9,21.7,702.27,0.2,0.1,500.0,1.4,1.0,714.29,40.1,9.0,224.44,0.7,5.7,8142.86
6150,119,1984,7,Maharashtra,Bhandara,290.2,197.0,678.84,23.0,11.3,491.3,29.1,10.4,357.39,1.1,1.2,1090.91,1.8,1.2,666.67,36.3,3.8,104.68,0.5,4.9,9800.0
6151,119,1985,7,Maharashtra,Bhandara,303.8,412.7,1358.46,31.6,16.5,522.15,25.9,10.8,416.99,0.0,0.0,0.0,1.6,1.6,1000.0,41.0,5.0,121.95,0.0,0.0,0.0
6152,119,1986,7,Maharashtra,Bhandara,306.0,361.0,1179.74,31.0,16.0,516.13,23.9,9.4,393.31,0.0,0.0,0.0,2.0,1.0,500.0,35.8,4.7,131.28,0.0,0.0,0.0
6153,119,1987,7,Maharashtra,Bhandara,194.0,97.0,500.0,35.0,17.0,485.71,26.4,10.1,382.58,0.0,0.0,0.0,2.0,2.0,1000.0,29.8,7.0,234.9,0.0,0.0,0.0
6154,119,1988,7,Maharashtra,Bhandara,323.0,532.6,1648.92,31.0,21.0,677.42,18.5,5.0,270.27,0.0,0.0,0.0,1.6,1.6,1000.0,33.1,7.5,226.59,0.6,4.1,6833.33
6155,119,1989,7,Maharashtra,Bhandara,307.3,376.0,1223.56,24.7,13.8,558.7,14.7,4.9,333.33,0.0,0.0,0.0,0.7,0.8,1142.86,37.0,8.5,229.73,0.8,5.6,7000.0
6156,119,1990,7,Maharashtra,Bhandara,342.0,425.6,1244.44,24.0,11.0,458.33,12.2,4.6,377.05,0.4,0.3,750.0,0.7,1.0,1428.57,40.0,13.2,330.0,1.3,10.1,7769.23
6157,119,1991,7,Maharashtra,Bhandara,331.9,354.4,1067.79,19.0,11.7,615.79,8.4,1.9,226.19,0.0,0.0,0.0,0.6,0.7,1166.67,33.5,12.1,361.19,1.5,10.86,7240.0
6158,119,1992,7,Maharashtra,Bhandara,328.2,384.6,1171.85,16.3,11.1,680.98,6.3,1.8,285.71,0.0,0.0,0.0,0.9,1.2,1333.33,39.1,18.7,478.26,1.5,9.61,6406.67
6159,119,1993,7,Maharashtra,Bhandara,337.0,440.4,1306.82,22.4,23.1,1031.25,5.4,2.9,537.04,0.5,0.4,800.0,0.8,1.2,1500.0,47.1,21.7,460.72,1.0,6.94,6940.0
6160,119,1994,7,Maharashtra,Bhandara,323.6,385.3,1190.67,26.9,28.3,1052.04,4.2,2.4,571.43,0.3,0.2,666.67,0.6,0.8,1333.33,43.8,15.0,342.47,0.9,7.36,8177.78
6161,119,1995,7,Maharashtra,Bhandara,330.3,482.9,1462.0,24.3,18.9,777.78,3.5,1.1,314.29,0.3,0.3,1000.0,0.3,0.4,1333.33,35.7,15.3,428.57,1.1,7.39,6718.18
6162,119,1996,7,Maharashtra,Bhandara,283.0,383.3,1354.42,22.0,20.9,950.0,3.7,1.9,513.51,0.3,0.3,1000.0,0.2,0.2,1000.0,37.6,18.8,500.0,3.1,28.39,9158.06
6163,119,1997,7,Maharashtra,Bhandara,286.7,359.5,1253.92,19.3,6.5,336.79,2.9,0.8,275.86,0.2,0.3,1500.0,0.4,0.5,1250.0,46.6,15.2,326.18,2.4,29.13,12137.5
6164,119,1998,7,Maharashtra,Bhandara,324.9,386.9,1190.83,21.1,14.7,696.68,2.3,0.9,391.3,0.2,0.4,2000.0,0.4,0.4,1000.0,33.1,25.1,758.31,0.7,5.93,8471.43
6165,119,1999,7,Maharashtra,Bhandara,336.7,476.4,1414.91,21.8,16.5,756.88,1.5,0.64,426.67,0.2,0.24,1200.0,0.4,0.4,1000.0,31.6,20.98,663.92,2.0,17.51,8755.0
6166,119,2000,7,Maharashtra,Bhandara,325.7,306.6,941.36,14.6,10.0,684.93,1.5,0.4,266.67,0.2,0.2,1000.0,0.3,0.5,1550.9787499999998,23.5,11.0,468.09,2.2,15.61,7095.45
6167,119,2001,7,Maharashtra,Bhandara,327.6,442.0,1349.21,15.1,14.0,927.15,0.9,0.4,444.44,0.2,0.5,2500.0,0.1,0.1,1000.0,21.0,10.93,520.48,1.9,7.6,4000.0
6168,119,2002,7,Maharashtra,Bhandara,344.5,371.3,1077.79,14.4,10.0,694.44,1.0,0.5,500.0,0.2,0.4,2000.0,0.3,0.2,666.67,21.1,11.84,561.14,1.9,9.0,4736.84
6169,119,2003,7,Maharashtra,Bhandara,349.9,538.8,1539.87,13.7,12.5,912.41,0.5,0.3,600.0,0.3,0.6,2000.0,0.2,0.2,1000.0,20.3,16.38,806.9,2.0,9.98,4990.0
6170,119,2004,7,Maharashtra,Bhandara,329.7,224.5,680.92,8.1,5.9,728.4,0.2,0.1,500.0,0.3,0.3,1000.0,0.2,0.2,1000.0,18.2,10.35,568.68,1.4,8.54,6100.0
6171,119,2005,7,Maharashtra,Bhandara,361.5,577.5,1597.51,13.9,11.8,848.92,0.2,0.2,1000.0,0.2,0.4,2000.0,0.2,0.1,500.0,26.9,11.55,429.37,0.7,2.44,3485.71
6172,119,2006,7,Maharashtra,Bhandara,378.1,494.3,1307.33,16.4,14.3,871.95,0.1,0.1,1000.0,0.2,0.4,2000.0,0.3,0.3,1000.0,26.4,10.69,404.92,2.0,11.61,5805.0
6173,119,2007,7,Maharashtra,Bhandara,387.0,672.69,1738.22,18.2,18.7,1027.47,2.935,1.84,558.7550000000001,0.2,0.6,3000.0,0.2,0.34,1550.9787499999998,28.3,14.95,528.27,2.2,11.15,5068.18
6174,119,2008,7,Maharashtra,Bhandara,363.9,265.4,729.32,8.8,7.1,806.82,2.935,1.84,558.7550000000001,0.1,0.2,2000.0,0.1,0.1,1000.0,19.5,12.65,648.72,2.9,13.27,4575.86
6175,119,2009,7,Maharashtra,Bhandara,361.7,381.82,1055.63,12.0,12.0,1000.0,2.935,1.84,558.7550000000001,0.1,0.22,2200.0,1.685,1.5,774.4100000000001,20.0,9.29,464.5,1.5,7.87,5246.67
6176,119,2010,7,Maharashtra,Bhandara,378.6,607.65,1604.99,14.2,14.44,1016.9,2.935,1.84,558.7550000000001,0.2,0.46,2300.0,0.2,0.16,800.0,21.4,16.29,761.21,1.5,8.12,5413.33
6177,119,2011,7,Maharashtra,Bhandara,365.8,633.82,1732.7,13.7,14.22,1037.96,2.935,1.84,558.7550000000001,0.2,0.14,700.0,0.1,0.04,400.0,21.0,7.57,360.48,3.4,25.71,7561.76
6178,119,2012,7,Maharashtra,Bhandara,370.7,734.97,1982.65,13.7,16.54,1207.3,2.935,1.84,558.7550000000001,0.15,0.22,1466.67,0.1,0.09,900.0,21.3,9.74,457.28,3.1,20.79,6706.45
6179,119,2013,7,Maharashtra,Bhandara,396.1,649.59,1639.96,13.6,14.7,1080.88,2.935,1.84,558.7550000000001,0.1,0.3,3000.0,0.1,0.1,1000.0,19.4,5.2,268.04,0.9,5.76,6400.0
6180,119,2014,7,Maharashtra,Bhandara,383.8,699.5,1822.56,13.8,15.4,1115.94,2.935,1.84,558.7550000000001,0.6,0.3,500.0,1.685,1.5,774.4100000000001,20.5,6.1,297.56,8.2,58.78,7168.29
6181,119,2015,7,Maharashtra,Bhandara,370.4,573.8,1549.14,13.1,13.4,1022.9,2.935,1.84,558.7550000000001,2.2,1.9,863.64,1.685,1.5,774.4100000000001,18.2,4.1,225.27,5.4,35.22,6522.22
6182,119,2016,7,Maharashtra,Bhandara,391.7,775.0975000000001,2268.83,12.9,15.9,1232.56,2.935,1.84,558.7550000000001,0.93,1.47,1585.31,0.01,1.5,500.0,0.0,0.0,0.0,4.88,31.36,6430.18
6183,119,2017,7,Maharashtra,Bhandara,315.89,449.1,1421.69,13.19,15.1,1145.07,2.935,1.84,558.7550000000001,0.74,0.33,444.15,1.685,1.5,400.0,0.0,0.0,0.0,4.7,27.75,5900.49
6184,120,1966,7,Maharashtra,Chandrapur,203.0,165.0,812.81,39.0,14.0,358.97,208.0,104.8,503.85,3.0,2.0,666.67,1.685,1.5,774.4100000000001,172.1,12.4,72.05,0.2,1.2,6000.0
6185,120,1967,7,Maharashtra,Chandrapur,225.0,191.0,848.89,37.0,12.0,324.32,209.0,86.0,411.48,3.0,1.0,333.33,1.685,1.5,774.4100000000001,186.3,12.2,65.49,0.2,0.9,4500.0
6186,120,1968,7,Maharashtra,Chandrapur,229.3,212.0,924.55,37.8,15.0,396.83,216.8,104.0,479.7,3.1,1.0,322.58,0.2,1.5,774.4100000000001,67.8,13.5,199.12,0.2,1.7,8500.0
6187,120,1969,7,Maharashtra,Chandrapur,228.8,243.7,1065.12,37.8,16.6,439.15,213.9,105.2,491.82,2.9,1.1,379.31,0.2,0.1,500.0,67.5,13.8,204.44,0.2,1.8,9000.0
6188,120,1970,7,Maharashtra,Chandrapur,231.0,256.3,1109.52,34.2,14.6,426.9,214.0,36.4,170.09,2.7,0.7,259.26,0.3,0.2,666.67,60.3,14.6,242.12,0.2,1.3,6500.0
6189,120,1971,7,Maharashtra,Chandrapur,230.3,210.8,915.33,35.3,19.6,555.24,220.3,64.2,291.42,2.8,0.9,321.43,0.3,0.2,666.67,59.9,16.2,270.45,0.1,0.6,6000.0
6190,120,1972,7,Maharashtra,Chandrapur,226.4,100.1,442.14,35.7,14.3,400.56,205.3,79.0,384.8,2.9,0.8,275.86,0.3,0.1,333.33,74.0,11.7,158.11,0.1,0.6,6000.0
6191,120,1973,7,Maharashtra,Chandrapur,232.9,285.3,1224.99,40.7,18.3,449.63,213.8,97.0,453.7,2.9,0.8,275.86,0.3,0.2,666.67,82.1,16.6,202.19,0.1,0.7,7000.0
6192,120,1974,7,Maharashtra,Chandrapur,230.0,166.5,723.91,38.1,24.5,643.04,238.1,109.9,461.57,3.0,1.1,366.67,0.2,0.1,500.0,92.4,13.8,149.35,0.1,0.7,7000.0
